x,y,z
-0.0576938764236152,-1.51796607276375,-0.00010922212390354654
0.00403343514666653,-1.51796607276375,-8.991649065010172e-7
0.0657607467169478,-1.51796607276375,2.501165341845799e-7
0.12748805828723,-1.51796607276375,2.5317523944350865e-5
0.189215369857511,-1.51796607276375,0.001301586790701791
0.250942681427793,-1.51796607276375,0.00010866953606048563
0.312669992998075,-1.51796607276375,1.337063004859124e-6
0.374397304568356,-1.51796607276375,2.688329943814659e-6
0.436124616138638,-1.51796607276375,3.089883644162169e-6
0.49785192770892,-1.51796607276375,2.8577970152565275e-7
0.559579239279201,-1.51796607276375,1.1054662083470951e-6
0.621306550849484,-1.51796607276375,4.137604025285048e-5
0.683033862419766,-1.51796607276375,0.0001023866772024607
0.744761173990046,-1.51796607276375,5.505784659236729e-6
0.806488485560329,-1.51796607276375,9.35643666137346e-8
0.86821579713061,-1.51796607276375,1.8265934457171033e-9
0.929943108700892,-1.51796607276375,9.253977307737702e-10
-1.23051279625897,-1.46962476303989,-1.789624915238142e-14
-1.16878548468869,-1.46962476303989,-1.2149050056674383e-12
-1.10705817311841,-1.46962476303989,-7.675229384910632e-11
-1.04533086154812,-1.46962476303989,-4.1921465533635314e-9
-0.983603549977841,-1.46962476303989,-1.6523535833945598e-7
-0.92187623840756,-1.46962476303989,-2.921196287962135e-6
-0.860148926837278,-1.46962476303989,-8.403696526227937e-6
-0.798421615266997,-1.46962476303989,-2.0235339529002238e-6
-0.736694303696715,-1.46962476303989,-9.552128311669495e-8
-0.674966992126433,-1.46962476303989,-2.254076381180868e-9
-0.613239680556151,-1.46962476303989,-4.000558522469071e-11
-0.551512368985869,-1.46962476303989,-6.241595317281006e-13
-0.489785057415588,-1.46962476303989,-2.9423343954773746e-14
-0.428057745845306,-1.46962476303989,-1.6693552352887125e-12
-0.366330434275024,-1.46962476303989,-1.3942254779977834e-10
-0.304603122704742,-1.46962476303989,-1.1811998590527988e-8
-0.242875811134461,-1.46962476303989,-9.93307078928561e-7
-0.181148499564179,-1.46962476303989,-6.992887584376593e-5
-0.119421187993897,-1.46962476303989,-0.0007115830536491957
-0.0576938764236156,-1.46962476303989,-3.9123618712617785e-5
0.00403343514666653,-1.46962476303989,-6.564649709664054e-7
0.0657607467169478,-1.46962476303989,-3.0378393236887695e-9
0.12748805828723,-1.46962476303989,2.902728924800804e-6
0.189215369857512,-1.46962476303989,2.5400425213684278e-5
0.250942681427793,-1.46962476303989,7.658246688394074e-6
0.312669992998075,-1.46962476303989,2.652692400410176e-7
0.374397304568357,-1.46962476303989,8.400661780245352e-8
0.436124616138638,-1.46962476303989,8.759254154766973e-8
0.49785192770892,-1.46962476303989,1.8806776381416983e-8
0.559579239279202,-1.46962476303989,1.1498988039034886e-7
0.621306550849484,-1.46962476303989,1.5008372163238768e-6
0.683033862419766,-1.46962476303989,2.5293640205940515e-6
0.744761173990046,-1.46962476303989,3.880280534575731e-7
0.806488485560329,-1.46962476303989,1.6862546934554808e-8
0.86821579713061,-1.46962476303989,1.0536827082069556e-8
