"","longitude","latitude","long_sc","lat_sc","elevation","nearest_water_type","nearest_water_lat","nearest_water_lon","nearest_water_lat_sc","nearest_water_lon_sc","geo_region_5000","geo_region_4_5000","geo_region_3200","cat_5000","cat_4_5000","cat_3200","cat_math"
"452",19.65,-24.5,-0.674966992126433,-1.42128345331602,0.599832156440061,"river",-25.0271786437559,18.907373046875,-1.47292913106776,-0.784303592049303,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"453",20.15,-24.5,-0.613239680556151,-1.42128345331603,0.540758883180466,"river",-25.5013973937559,19.633056640625,-1.51874445603081,-0.693479654522401,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"454",20.65,-24.5,-0.551512368985869,-1.42128345331603,0.490437205959329,"river",-25.6022274718809,19.829736328125,-1.52848587345757,-0.668863935214205,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"455",21.15,-24.5,-0.489785057415588,-1.42128345331602,0.507940398036246,"river",-25.6195614562559,19.847802734375,-1.53016054812416,-0.666602809061267,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"456",21.65,-24.5,-0.428057745845306,-1.42128345331603,0.54732258020931,"river",-25.7811825500059,19.99990234375,-1.54577512036754,-0.647566571314241,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"457",22.15,-24.5,-0.366330434275024,-1.42128345331603,0.51012829704586,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"458",22.65,-24.5,-0.304603122704743,-1.42128345331603,0.424800235670889,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"459",23.15,-24.5,-0.242875811134461,-1.42128345331602,0.455430821805494,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"460",23.65,-24.5,-0.181148499564179,-1.42128345331602,0.505752499026631,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"461",24.15,-24.5,-0.119421187993897,-1.42128345331602,0.536383085161236,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"462",24.65,-24.5,-0.0576938764236152,-1.42128345331602,0.676408621776575,"river",-25.6259091125059,24.1830078125,-1.53077380926967,-0.124024199632775,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"463",25.15,-24.5,0.00403343514666653,-1.42128345331602,0.798930966314995,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"464",25.65,-24.5,0.0657607467169478,-1.42128345331602,0.400733346565128,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"465",26.15,-24.5,0.12748805828723,-1.42128345331602,0.225701425795955,"river",-24.6327450500059,26.40380859375,-1.43482202696442,0.153923204929104,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"466",26.65,-24.5,0.189215369857511,-1.42128345331602,0.144749162440212,"river",-24.3993466125059,26.62294921875,-1.41227288638335,0.181350054049061,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"467",27.15,-24.5,0.250942681427793,-1.42128345331602,0.0725484951229287,"river",-24.3108613774743,26.7302430447253,-1.40372413162111,0.194778561777947,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"468",27.65,-24.5,0.312669992998075,-1.42128345331602,1.42029428504556,"river",-24.7636044250059,28.30322265625,-1.44746464134879,0.391647008575761,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"469",28.15,-24.5,0.374397304568357,-1.42128345331602,1.31089933456483,"river",-24.7636044250059,28.30322265625,-1.44746464134879,0.391647008575761,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"470",28.65,-24.5,0.436124616138638,-1.42128345331602,0.89957432075727,"river",-24.5935848937559,28.73046875,-1.43103867743597,0.445119586516846,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"471",29.15,-24.5,0.49785192770892,-1.42128345331602,0.216949829757496,"river",-24.3637020812559,28.928955078125,-1.40882918918164,0.469961418440334,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"472",29.65,-24.5,0.559579239279201,-1.42128345331602,-0.152805102867381,"river",-24.2924130187559,28.9658203125,-1.40194179477821,0.474575338022679,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"473",30.15,-24.5,0.621306550849484,-1.42128345331602,0.210386132728652,"river",-24.2306454406309,28.978515625,-1.39597429209305,0.4761642374815,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"474",30.65,-24.5,0.683033862419766,-1.42128345331602,0.536383085161236,"river",-24.2306454406309,28.978515625,-1.39597429209305,0.4761642374815,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"475",31.15,-24.5,0.744761173990046,-1.42128345331602,-0.701967754280661,"river",-23.9676083312559,32.578125,-1.37056169370179,0.926678345574854,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"476",31.65,-24.5,0.806488485560329,-1.42128345331602,-1.08703797997284,"river",-24.0882138000059,32.62216796875,-1.38221365546648,0.93219060446661,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"477",32.15,-24.5,0.86821579713061,-1.42128345331602,-1.59025475218421,"river",-24.1079403625059,32.63583984375,-1.38411948241099,0.933901726960725,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"478",32.65,-24.5,0.929943108700892,-1.42128345331603,-1.75653507691493,"river",-24.4392880187559,32.886962890625,-1.41613171420664,0.965331380486553,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"479",33.15,-24.5,0.991670420271174,-1.42128345331602,-1.80904465314568,"river",-24.5637997375059,33.11279296875,-1.4281610674455,0.99359545739827,"grasslands","grasslands","grasslands",2,2,2,6
"480",33.65,-24.5,1.05339773184146,-1.42128345331602,-1.71058919771302,"river",-24.7268856750059,33.5306640625,-1.44391716149169,1.04589469420054,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"481",34.15,-24.5,1.11512504341174,-1.42128345331602,-1.81998414819375,"river",-24.7659481750059,33.585205078125,-1.44769107623329,1.0527208507217,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"482",34.65,-24.5,1.17685235498202,-1.42128345331602,-1.72371659177071,"river",-24.9227841125059,33.657958984375,-1.46284334392082,1.0618264668511,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"483",35.15,-24.5,1.2385796665523,-1.42128345331602,-1.767474571963,"river",-24.9227841125059,33.657958984375,-1.46284334392082,1.0618264668511,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"484",14.65,-24,-1.29224010782925,-1.37294214359216,-1.45022921556887,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"485",15.15,-24,-1.23051279625897,-1.37294214359216,-0.647270279040294,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"486",15.65,-24,-1.16878548468869,-1.37294214359216,-0.148429304848152,"river",-23.3151180968809,16.967529296875,-1.30752316533674,-1.02708742935713,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"487",16.15,-24,-1.10705817311841,-1.37294214359216,0.92801700788226,"river",-23.3265927062559,16.9740234375,-1.30863175279209,-1.02627464617242,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"488",16.65,-24,-1.04533086154812,-1.37294214359216,1.27808084942061,"river",-23.3265927062559,16.9740234375,-1.30863175279209,-1.02627464617242,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"489",17.15,-24,-0.983603549977842,-1.37294214359216,1.13367951478604,"river",-23.9420712218809,17.574853515625,-1.36809449693946,-0.951076923707844,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"490",17.65,-24,-0.92187623840756,-1.37294214359216,0.816434158391913,"river",-24.0432919250059,17.65771484375,-1.37787365351364,-0.940706299163159,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"491",18.15,-24,-0.860148926837278,-1.37294214359216,0.792367269286152,"river",-24.2885067687559,18.258544921875,-1.40156440330405,-0.86550857669858,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"492",18.65,-24,-0.798421615266997,-1.37294214359216,0.783615673247693,"river",-24.3456356750059,18.456787109375,-1.40708375361364,-0.840697300533916,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"493",19.15,-24,-0.736694303696715,-1.37294214359216,0.785803572257308,"river",-24.3909481750059,18.49755859375,-1.4114614947139,-0.835594488810395,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"494",19.65,-24,-0.674966992126433,-1.37294214359216,0.742045592065014,"river",-24.7596981750059,18.738916015625,-1.44708724987463,-0.805387065637503,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"495",20.15,-24,-0.613239680556151,-1.37294214359216,0.722354500978482,"river",-25.4927059875059,19.610498046875,-1.5179047600008,-0.696303006637688,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"496",20.65,-24,-0.551512368985869,-1.37294214359216,0.661093328709272,"river",-25.5873348937559,19.802490234375,-1.52704706846234,-0.672273957898908,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"497",21.15,-24,-0.489785057415588,-1.37294214359216,0.632650641584281,"river",-25.6022274718809,19.829736328125,-1.52848587345757,-0.668863935214205,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"498",21.65,-24,-0.428057745845306,-1.37294214359216,0.626086944555437,"river",-25.6195614562559,19.847802734375,-1.53016054812416,-0.666602809061267,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"499",22.15,-24,-0.366330434275025,-1.37294214359216,0.558262075257383,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"500",22.65,-24,-0.304603122704743,-1.37294214359216,0.569201570305456,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"501",23.15,-24,-0.242875811134461,-1.37294214359216,0.549510479218924,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"502",23.65,-24,-0.181148499564179,-1.37294214359216,0.553886277238154,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"503",24.15,-24,-0.119421187993897,-1.37294214359216,0.54294678219008,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"504",24.65,-24,-0.0576938764236152,-1.37294214359216,0.560449974266998,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"505",25.15,-24,0.00403343514666653,-1.37294214359216,0.612959550497749,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","woodland",2,2,4,8
"506",25.65,-24,0.0657607467169483,-1.37294214359216,0.573577368324686,"river",-24.6327450500059,26.40380859375,-1.43482202696442,0.153923204929104,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"507",26.15,-24,0.12748805828723,-1.37294214359216,0.282586800045936,"river",-24.4585263000059,26.53076171875,-1.41799036721688,0.169812199517313,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"508",26.65,-24,0.189215369857512,-1.37294214359216,0.0484816060171674,"river",-24.3108613774743,26.7302430447253,-1.40372413162111,0.194778561777947,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"509",27.15,-24,0.250942681427793,-1.37294214359216,0.103179081257534,"river",-23.7373348937559,26.9615234375,-1.34831446630004,0.223724780385457,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"510",27.65,-24,0.312669992998075,-1.37294214359216,0.459806619824723,"river",-23.5701473937559,27.13623046875,-1.33216211120598,0.245590481399537,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"511",28.15,-24,0.374397304568356,-1.37294214359216,1.04835145341107,"river",-23.8468563781309,28.62587890625,-1.35889557975681,0.432029499436871,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"512",28.65,-24,0.436124616138638,-1.37294214359216,0.378854356468981,"river",-23.9251278625059,28.7603515625,-1.36645756142029,0.448859611396841,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"513",29.15,-24,0.49785192770892,-1.37294214359216,1.11180052468989,"river",-24.1613095031309,28.9703125,-1.38927559342671,0.475137563985031,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"514",29.65,-24,0.559579239279202,-1.37294214359216,1.12711581775719,"river",-24.1744930968809,28.97666015625,-1.390549289652,0.475932013714442,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"515",30.15,-24,0.621306550849484,-1.37294214359216,-0.0543496474347216,"river",-24.1894833312559,28.97958984375,-1.39199752943409,0.476298682820324,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"516",30.65,-24,0.683033862419766,-1.37294214359216,-0.756665229521027,"river",-24.1894833312559,28.97958984375,-1.39199752943409,0.476298682820324,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"517",31.15,-24,0.744761173990046,-1.37294214359216,-1.03890420176132,"river",-23.2411434875059,32.255615234375,-1.30037631429483,0.88631418816904,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"518",31.65,-24,0.806488485560328,-1.37294214359216,-1.35396165914583,"river",-23.7482235656309,32.495849609375,-1.34936644503426,0.916381054851342,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"519",32.15,-24,0.86821579713061,-1.37294214359216,-1.45022921556887,"river",-23.7651669250059,32.50498046875,-1.35100338055343,0.917523840231341,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"520",32.65,-24,0.929943108700892,-1.37294214359216,-1.69527390464572,"river",-24.0224911437559,32.61181640625,-1.37586404391374,0.930895040292494,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"521",33.15,-24,0.991670420271174,-1.37294214359216,-1.75872297592454,"river",-24.2969052062559,32.8248046875,-1.4023757949735,0.957551884290097,"grasslands","grasslands","grasslands",2,2,2,6
"522",33.65,-24,1.05339773184146,-1.37294214359216,-1.76966247097261,"river",-24.6069638000059,33.25966796875,-1.43233124323497,1.01197780190648,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"523",34.15,-24,1.11512504341174,-1.37294214359216,-1.69964970266495,"river",-24.7596981750059,33.580322265625,-1.44708724987463,1.05210973554523,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"524",34.65,-24,1.17685235498202,-1.37294214359216,-1.60119424723229,"river",-24.7659481750059,33.585205078125,-1.44769107623329,1.0527208507217,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"525",35.15,-24,1.2385796665523,-1.37294214359216,-1.76528667295338,"river",-24.7659481750059,33.585205078125,-1.44769107623329,1.0527208507217,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"526",14.65,-23.5,-1.29224010782925,-1.3246008338683,-1.30801577994392,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"527",15.15,-23.5,-1.23051279625897,-1.3246008338683,-0.763228926549871,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"528",15.65,-23.5,-1.16878548468869,-1.3246008338683,-0.211878376126977,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"529",16.15,-23.5,-1.10705817311841,-1.3246008338683,0.453242922795879,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"530",16.65,-23.5,-1.04533086154812,-1.3246008338683,1.72003644936277,"river",-23.3151180968809,16.967529296875,-1.30752316533674,-1.02708742935713,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"531",17.15,-23.5,-0.983603549977842,-1.3246008338683,1.17743749497833,"river",-23.3959286437559,17.226953125,-1.31533045145843,-0.9946188800313,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"532",17.65,-23.5,-0.92187623840756,-1.3246008338683,0.963023392036095,"river",-23.6531552062559,17.47412109375,-1.34018168003189,-0.963684229798414,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"533",18.15,-23.5,-0.860148926837278,-1.3246008338683,1.008969271238,"river",-23.7384579406309,17.580810546875,-1.34842296634886,-0.950331363192554,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"534",18.65,-23.5,-0.798421615266997,-1.3246008338683,0.92801700788226,"river",-24.2809384093809,18.291162109375,-1.40083320732286,-0.861426327319761,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"535",19.15,-23.5,-0.736694303696715,-1.3246008338683,0.893010623728426,"river",-24.3456356750059,18.456787109375,-1.40708375361364,-0.840697300533916,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"536",19.65,-23.5,-0.674966992126433,-1.3246008338683,0.89957432075727,"river",-24.3909481750059,18.49755859375,-1.4114614947139,-0.835594488810395,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"537",20.15,-23.5,-0.613239680556151,-1.3246008338683,0.860192138584206,"river",-24.3909481750059,18.49755859375,-1.4114614947139,-0.835594488810395,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"538",20.65,-23.5,-0.551512368985869,-1.3246008338683,0.816434158391913,"river",-25.5013973937559,19.633056640625,-1.51874445603081,-0.693479654522401,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"539",21.15,-23.5,-0.489785057415588,-1.3246008338683,0.761736683151546,"river",-25.6022274718809,19.829736328125,-1.52848587345757,-0.668863935214205,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"540",21.65,-23.5,-0.428057745845306,-1.3246008338683,0.711415005930409,"river",-25.6022274718809,19.829736328125,-1.52848587345757,-0.668863935214205,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"541",22.15,-23.5,-0.366330434275024,-1.3246008338683,0.669844924747731,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"542",22.65,-23.5,-0.304603122704742,-1.3246008338683,0.634838540593896,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"543",23.15,-23.5,-0.242875811134461,-1.3246008338683,0.560449974266998,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"544",23.65,-23.5,-0.181148499564179,-1.3246008338683,0.518879893084319,"river",-25.6261268134659,24.1360714855158,-1.53079484184215,-0.129898580790722,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"545",24.15,-23.5,-0.119421187993897,-1.3246008338683,0.44886712477665,"river",-25.6259091125059,24.1830078125,-1.53077380926967,-0.124024199632775,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"546",24.65,-23.5,-0.0576938764236152,-1.3246008338683,0.398545447555513,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"547",25.15,-23.5,0.00403343514666653,-1.3246008338683,0.391981750526669,"river",-24.9669941215828,25.8422188803309,-1.46711457092835,0.0836366647804507,"grasslands","grasslands","woodland",2,2,4,8
"548",25.65,-23.5,0.0657607467169478,-1.3246008338683,0.470746114872797,"river",-24.4585263000059,26.53076171875,-1.41799036721688,0.169812199517313,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"549",26.15,-23.5,0.12748805828723,-1.3246008338683,0.236640920844028,"river",-23.7373348937559,26.9615234375,-1.34831446630004,0.223724780385457,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"550",26.65,-23.5,0.189215369857511,-1.3246008338683,0.135997566401754,"river",-23.6456845031309,27.00380859375,-1.33945991883755,0.229017037813686,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"551",27.15,-23.5,0.250942681427793,-1.3246008338683,-0.0477859504058776,"river",-23.5573339227034,27.1398407441013,-1.3309241733552,0.246042330422702,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"552",27.65,-23.5,0.312669992998075,-1.3246008338683,-0.0412222533770336,"river",-23.5582821593809,27.140625,-1.33101578460322,0.24614048505836,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"553",28.15,-23.5,0.374397304568357,-1.3246008338683,0.0375421109690941,"river",-23.4467098937559,28.60302734375,-1.32023654062251,0.429169480410991,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"554",28.65,-23.5,0.436124616138638,-1.3246008338683,0.0266026159210208,"river",-23.4892880187559,28.6265625,-1.32435010769086,0.432115055561575,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"555",29.15,-23.5,0.49785192770892,-1.3246008338683,0.615147449507364,"river",-23.3511044250059,28.665283203125,-1.31099988429244,0.436961198910978,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"556",29.65,-23.5,0.559579239279202,-1.3246008338683,0.391981750526669,"river",-24.0891903625059,28.913671875,-1.38230800333502,0.468048627937985,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"557",30.15,-23.5,0.621306550849484,-1.3246008338683,-0.319085427598095,"river",-22.1880184875059,29.932373046875,-1.19863157286123,0.595545587204827,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"558",30.65,-23.5,0.683033862419766,-1.3246008338683,-0.863872280992145,"river",-22.4125302062559,31.29677734375,-1.22032214783859,0.766309500965717,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"559",31.15,-23.5,0.744761173990046,-1.3246008338683,-1.08922587898246,"river",-22.8644345031309,31.94716796875,-1.2639816240055,0.847710042471461,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"560",31.65,-23.5,0.806488485560329,-1.3246008338683,-1.06078319185746,"river",-23.0156552062559,32.08408203125,-1.27859139144893,0.864845712019665,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"561",32.15,-23.5,0.86821579713061,-1.3246008338683,-1.45022921556887,"river",-23.4342587218809,32.3892578125,-1.31903360529863,0.903040410549012,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"562",32.65,-23.5,0.929943108700892,-1.3246008338683,-1.60557004525151,"river",-23.5187313781309,32.4533203125,-1.32719469592734,0.911058241664294,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"563",33.15,-23.5,0.991670420271174,-1.3246008338683,-1.72590449078032,"river",-23.6510555968809,32.50009765625,-1.33997883211452,0.916912725054871,"grasslands","grasslands","tropical_rainforest",2,2,3,7
"564",33.65,-23.5,1.05339773184146,-1.3246008338683,-1.76309877394377,"river",-23.8649227843809,32.59140625,-1.3606410153248,0.928340578854852,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"565",34.15,-23.5,1.11512504341174,-1.3246008338683,-1.68652230860726,"river",-24.7268856750059,33.5306640625,-1.44391716149169,1.04589469420054,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"566",34.65,-23.5,1.17685235498202,-1.3246008338683,-1.67339491454957,"river",-24.7596981750059,33.580322265625,-1.44708724987463,1.05210973554523,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"567",35.15,-23.5,1.2385796665523,-1.3246008338683,-1.60119424723229,"river",-24.7596981750059,33.580322265625,-1.44708724987463,1.05210973554523,"tropical_rainforest","tropical_rainforest","grasslands",3,3,2,8
"568",14.65,-23,-1.29224010782925,-1.27625952414444,-1.68214651058803,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"569",15.15,-23,-1.23051279625897,-1.27625952414444,-0.70634355229989,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"570",15.65,-23,-1.16878548468869,-1.27625952414444,0.626086944555437,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"571",16.15,-23,-1.10705817311841,-1.27625952414444,0.89957432075727,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"572",16.65,-23,-1.04533086154812,-1.27625952414444,2.05040919981458,"river",-23.0377743468809,16.787109375,-1.28072837067136,-1.04966813512768,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"573",17.15,-23,-0.983603549977841,-1.27625952414444,1.78567341965121,"river",-23.2190731750059,16.965087890625,-1.29824405246583,-1.02739298694536,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"574",17.65,-23,-0.92187623840756,-1.27625952414444,1.3524694157475,"river",-23.3959286437559,17.226953125,-1.31533045145843,-0.9946188800313,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"575",18.15,-23,-0.860148926837278,-1.27625952414444,1.22338337418024,"river",-23.7229794250059,17.56533203125,-1.3469275526325,-0.95226859830196,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"576",18.65,-23,-0.798421615266997,-1.27625952414444,1.05710304944953,"river",-23.7384579406309,17.580810546875,-1.34842296634886,-0.950331363192554,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"577",19.15,-23,-0.736694303696715,-1.27625952414444,1.2627655563533,"river",-24.3456356750059,18.456787109375,-1.40708375361364,-0.840697300533916,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"578",19.65,-23,-0.674966992126433,-1.27625952414444,0.93239280590149,"river",-24.3456356750059,18.456787109375,-1.40708375361364,-0.840697300533916,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"579",20.15,-23,-0.613239680556151,-1.27625952414444,0.936768603920719,"river",-24.3909481750059,18.49755859375,-1.4114614947139,-0.835594488810395,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"580",20.65,-23,-0.551512368985869,-1.27625952414444,0.886446926699582,"river",-24.3909481750059,18.49755859375,-1.4114614947139,-0.835594488810395,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"581",21.15,-23,-0.489785057415588,-1.27625952414444,0.825185754430371,"river",-25.5873348937559,19.802490234375,-1.52704706846234,-0.672273957898908,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
"582",21.65,-23,-0.428057745845306,-1.27625952414444,0.744233491074629,"river",-20.4716122375059,22.756494140625,-1.03280575911521,-0.302561498438355,"tropical_rainforest","tropical_rainforest","tropical_rainforest",3,3,3,9
